country,year,demo_score,gdp
Israel,1844,NA,885
Italy,1844,NA,2469
Jordan,1844,NA,1080
South Korea,1844,NA,551
Pakistan,1844,NA,1022
Saudi Arabia,1844,NA,883
Singapore,1844,NA,1080
Australia,1845,NA,2396
Canada,1845,NA,2057
Egypt,1845,NA,890
Germany,1845,NA,2142
India,1845,NA,1054
Israel,1845,NA,885
Italy,1845,NA,2490
Jordan,1845,NA,1084
South Korea,1845,NA,550
Pakistan,1845,NA,1023
Saudi Arabia,1845,NA,884
Singapore,1845,NA,1083
Australia,1846,NA,2648
Canada,1846,NA,2085
Egypt,1846,NA,894
Germany,1846,NA,2150
India,1846,NA,1054
Israel,1846,NA,886
Italy,1846,NA,2469
Jordan,1846,NA,1089
South Korea,1846,NA,550
Pakistan,1846,NA,1023
Saudi Arabia,1846,NA,885
Singapore,1846,NA,1085
Australia,1847,NA,3064
Canada,1847,NA,2114
Egypt,1847,NA,898
Germany,1847,NA,2158
India,1847,NA,1054
Israel,1847,NA,886
Italy,1847,NA,2412
Jordan,1847,NA,1093
South Korea,1847,NA,549
Pakistan,1847,NA,1023
Saudi Arabia,1847,NA,887
Singapore,1847,NA,1088
Australia,1848,NA,3507
Canada,1848,NA,2143
Egypt,1848,NA,903
Germany,1848,NA,2166
India,1848,NA,1054
Israel,1848,NA,886
Italy,1848,NA,2477
Jordan,1848,NA,1098
South Korea,1848,NA,548
Pakistan,1848,NA,1023
Saudi Arabia,1848,NA,888
Singapore,1848,NA,1090
Australia,1849,NA,3466
Canada,1849,NA,2172
Egypt,1849,NA,907
Germany,1849,NA,2174
India,1849,NA,1054
Israel,1849,NA,886
Italy,1849,NA,2463
Jordan,1849,NA,1102
South Korea,1849,NA,548
Pakistan,1849,NA,1023
Saudi Arabia,1849,NA,889
Singapore,1849,NA,1093
Australia,1850,NA,3267
Canada,1850,NA,2202
Egypt,1850,NA,911
Germany,1850,NA,2182
India,1850,NA,1055
Israel,1850,NA,886
Italy,1850,NA,2435
Jordan,1850,NA,1107
South Korea,1850,NA,547
Pakistan,1850,NA,1023
Saudi Arabia,1850,NA,890
Singapore,1850,NA,1095
Australia,1851,NA,3879
Canada,1851,NA,2222
Egypt,1851,NA,915
Germany,1851,NA,2152
India,1851,NA,1055
Israel,1851,NA,886
Italy,1851,NA,2435
Jordan,1851,NA,1111
South Korea,1851,NA,547
Pakistan,1851,NA,1023
Saudi Arabia,1851,NA,891
Singapore,1851,NA,1097
Australia,1852,NA,4549
Canada,1852,NA,2242
Egypt,1852,NA,919
Germany,1852,NA,2180
India,1852,NA,1055
Israel,1852,NA,886
Italy,1852,NA,2400
Jordan,1852,NA,1116
South Korea,1852,NA,546
Pakistan,1852,NA,1024
Saudi Arabia,1852,NA,892
Singapore,1852,NA,1100
Australia,1853,NA,4981
Canada,1853,NA,2261
Egypt,1853,NA,924
Germany,1853,NA,2161
India,1853,NA,1055
Israel,1853,NA,886
Italy,1853,NA,2350
Jordan,1853,NA,1120
South Korea,1853,NA,546
Pakistan,1853,NA,1024
Saudi Arabia,1853,NA,893
Singapore,1853,NA,1102
Australia,1854,NA,4363
Canada,1854,NA,2282
Egypt,1854,NA,928
Germany,1854,NA,2207
India,1854,NA,1055
Israel,1854,NA,887
Italy,1854,NA,2193
Jordan,1854,NA,1125
South Korea,1854,NA,545
Pakistan,1854,NA,1024
Saudi Arabia,1854,NA,894
Singapore,1854,NA,1105
Australia,1855,NA,4141
Canada,1855,NA,2302
Egypt,1855,NA,932
Germany,1855,NA,2173
India,1855,NA,1055
Israel,1855,NA,887
Italy,1855,NA,2215
Jordan,1855,NA,1130
South Korea,1855,NA,545
Pakistan,1855,NA,1024
Saudi Arabia,1855,NA,895
Singapore,1855,NA,1107
Australia,1856,NA,5054
Canada,1856,NA,2322
Egypt,1856,NA,936
Germany,1856,NA,2343
India,1856,NA,1056
Israel,1856,NA,887
Italy,1856,NA,2222
Jordan,1856,NA,1134
South Korea,1856,NA,544
Pakistan,1856,NA,1024
Saudi Arabia,1856,NA,896
Singapore,1856,NA,1110
Australia,1857,NA,4461
Canada,1857,NA,2343
Egypt,1857,NA,941
Germany,1857,NA,2440
India,1857,NA,1056
Israel,1857,NA,887
Italy,1857,NA,2402
Jordan,1857,NA,1139
South Korea,1857,NA,543
Pakistan,1857,NA,1024
Saudi Arabia,1857,NA,897
Singapore,1857,NA,1112
Australia,1858,NA,3804
Canada,1858,NA,2364
Egypt,1858,NA,945
Germany,1858,NA,2409
India,1858,NA,1056
Israel,1858,NA,887
Italy,1858,NA,2495
Jordan,1858,NA,1143
South Korea,1858,NA,543
Pakistan,1858,NA,1025
Saudi Arabia,1858,NA,899
Singapore,1858,NA,1115
Australia,1859,NA,4912
Canada,1859,NA,2385
Egypt,1859,NA,950
Germany,1859,NA,2396
India,1859,NA,1056
Israel,1859,NA,887
Italy,1859,NA,2417
Jordan,1859,NA,1148
South Korea,1859,NA,542
Pakistan,1859,NA,1025
Saudi Arabia,1859,NA,900
Singapore,1859,NA,1117
Australia,1860,NA,4795
Canada,1860,NA,2406
Egypt,1860,NA,954
Germany,1860,NA,2509
India,1860,NA,1056
Israel,1860,NA,887
Italy,1860,NA,2403
Jordan,1860,NA,1153
South Korea,1860,NA,542
Pakistan,1860,NA,1025
Saudi Arabia,1860,NA,901
Singapore,1860,NA,1120
Australia,1861,NA,4723
Canada,1861,NA,2444
Egypt,1861,NA,958
Germany,1861,NA,2423
India,1861,NA,1056
Israel,1861,NA,887
Jordan,1861,NA,1158
South Korea,1861,NA,541
Pakistan,1861,NA,1025
Saudi Arabia,1861,NA,902
Singapore,1861,NA,1122
Australia,1862,NA,4540
Canada,1862,NA,2483
Egypt,1862,NA,963
Germany,1862,NA,2519
India,1862,NA,1057
Israel,1862,NA,888
Jordan,1862,NA,1162
South Korea,1862,NA,541
Pakistan,1862,NA,1025
Saudi Arabia,1862,NA,903
Singapore,1862,NA,1125
Australia,1863,NA,4525
Canada,1863,NA,2522
Egypt,1863,NA,967
Germany,1863,NA,2678
India,1863,NA,1057
Israel,1863,NA,888
Jordan,1863,NA,1167
South Korea,1863,NA,540
Pakistan,1863,NA,1025
Saudi Arabia,1863,NA,904
Singapore,1863,NA,1127
Australia,1864,NA,4800
Canada,1864,NA,2562
Egypt,1864,NA,972
Germany,1864,NA,2726
India,1864,NA,1057
Israel,1864,NA,888
Jordan,1864,NA,1172
South Korea,1864,NA,540
Pakistan,1864,NA,1026
Saudi Arabia,1864,NA,905
Singapore,1864,NA,1130
Australia,1865,NA,4579
Canada,1865,NA,2603
Egypt,1865,NA,976
Germany,1865,NA,2711
India,1865,NA,1057
Israel,1865,NA,888
Jordan,1865,NA,1177
South Korea,1865,NA,539
Pakistan,1865,NA,1026
Saudi Arabia,1865,NA,906
Singapore,1865,NA,1132
Australia,1866,NA,4715
Canada,1866,NA,2644
Egypt,1866,NA,981
Germany,1866,NA,2713
India,1866,NA,1057
Israel,1866,NA,888
Jordan,1866,NA,1181
South Korea,1866,NA,538
Pakistan,1866,NA,1026
Saudi Arabia,1866,NA,907
Singapore,1866,NA,1135
Australia,1867,NA,5155
Egypt,1867,NA,985
Germany,1867,NA,2706
India,1867,NA,1057
Israel,1867,NA,888
Jordan,1867,NA,1186
South Korea,1867,NA,538
Pakistan,1867,NA,1026
Saudi Arabia,1867,NA,909
Singapore,1867,NA,1137
Australia,1868,NA,5235
Egypt,1868,NA,990
India,1868,NA,1058
Israel,1868,NA,888
Jordan,1868,NA,1191
South Korea,1868,NA,537
Pakistan,1868,NA,1026
Saudi Arabia,1868,NA,910
Singapore,1868,NA,1140
Australia,1869,NA,5132
Egypt,1869,NA,994
India,1869,NA,1058
Israel,1869,NA,889
Jordan,1869,NA,1196
South Korea,1869,NA,537
Pakistan,1869,NA,1026
Saudi Arabia,1869,NA,911
Singapore,1869,NA,1142
Australia,1870,NA,5431
Egypt,1870,NA,999
India,1870,NA,1058
Israel,1870,NA,889
Jordan,1870,NA,1201
South Korea,1870,NA,536
Pakistan,1870,NA,1027
Saudi Arabia,1870,NA,912
Singapore,1870,NA,1145
Australia,1871,NA,5473
Egypt,1871,NA,1004
India,1871,NA,1061
Israel,1871,NA,894
Jordan,1871,NA,1210
South Korea,1871,NA,536
Pakistan,1871,NA,1029
Saudi Arabia,1871,NA,914
Singapore,1871,NA,1177
Australia,1872,NA,5897
Egypt,1872,NA,1008
India,1872,NA,1063
Israel,1872,NA,899
Jordan,1872,NA,1220
South Korea,1872,NA,535
Pakistan,1872,NA,1032
Saudi Arabia,1872,NA,916
Singapore,1872,NA,1210
Australia,1873,NA,6347
Egypt,1873,NA,1000
India,1873,NA,1066
Israel,1873,NA,904
Jordan,1873,NA,1229
South Korea,1873,NA,535
Pakistan,1873,NA,1034
Saudi Arabia,1873,NA,919
Singapore,1873,NA,1244
Australia,1874,NA,6366
Egypt,1874,NA,992
India,1874,NA,1068
Israel,1874,NA,909
Jordan,1874,NA,1239
South Korea,1874,NA,534
Pakistan,1874,NA,1037
Saudi Arabia,1874,NA,921
Singapore,1874,NA,1279
Australia,1875,NA,6871
Egypt,1875,NA,984
India,1875,NA,1071
Israel,1875,NA,914
Jordan,1875,NA,1249
South Korea,1875,NA,534
Pakistan,1875,NA,1039
Saudi Arabia,1875,NA,923
Singapore,1875,NA,1314
Australia,1876,NA,6654
Egypt,1876,NA,976
India,1876,NA,1074
Israel,1876,NA,919
Jordan,1876,NA,1259
South Korea,1876,NA,533
Pakistan,1876,NA,1042
Saudi Arabia,1876,NA,926
Singapore,1876,NA,1351
Australia,1877,NA,6703
Egypt,1877,NA,968
India,1877,NA,1076
Israel,1877,NA,924
Jordan,1877,NA,1269
South Korea,1877,NA,533
Pakistan,1877,NA,1044
Saudi Arabia,1877,NA,928
Singapore,1877,NA,1389
Australia,1878,NA,7105
Egypt,1878,NA,961
India,1878,NA,1079
Israel,1878,NA,929
Jordan,1878,NA,1279
South Korea,1878,NA,532
Pakistan,1878,NA,1047
Saudi Arabia,1878,NA,930
Singapore,1878,NA,1428
Australia,1879,NA,6986
Egypt,1879,NA,953
India,1879,NA,1081
Israel,1879,NA,934
Jordan,1879,NA,1289
South Korea,1879,NA,531
Pakistan,1879,NA,1049
Saudi Arabia,1879,NA,933
Singapore,1879,NA,1468
Australia,1880,NA,7120
Egypt,1880,NA,960
India,1880,NA,1084
Israel,1880,NA,940
Jordan,1880,NA,1299
South Korea,1880,NA,531
Pakistan,1880,NA,1052
Saudi Arabia,1880,NA,935
Singapore,1880,NA,1509
Australia,1881,NA,7403
Egypt,1881,NA,988
India,1881,NA,1087
Israel,1881,NA,945
Jordan,1881,NA,1309
South Korea,1881,NA,530
Pakistan,1881,NA,1054
Saudi Arabia,1881,NA,937
Singapore,1881,NA,1552
Australia,1882,NA,6752
Egypt,1882,NA,1016
India,1882,NA,1089
Israel,1882,NA,950
Jordan,1882,NA,1319
South Korea,1882,NA,530
Pakistan,1882,NA,1057
Saudi Arabia,1882,NA,939
Singapore,1882,NA,1595
Australia,1883,NA,7439
Egypt,1883,NA,1045
India,1883,NA,1092
Israel,1883,NA,956
Jordan,1883,NA,1330
South Korea,1883,NA,529
Pakistan,1883,NA,1060
Saudi Arabia,1883,NA,942
Singapore,1883,NA,1640
Australia,1884,NA,7155
Egypt,1884,NA,1075
India,1884,NA,1095
Israel,1884,NA,961
Jordan,1884,NA,1340
South Korea,1884,NA,529
Pakistan,1884,NA,1062
Saudi Arabia,1884,NA,944
Singapore,1884,NA,1686
Australia,1885,NA,7353
Egypt,1885,NA,1106
India,1885,NA,1127
Israel,1885,NA,966
Jordan,1885,NA,1351
South Korea,1885,NA,528
Pakistan,1885,NA,1094
Saudi Arabia,1885,NA,946
Singapore,1885,NA,1733
Australia,1886,NA,7200
Egypt,1886,NA,1118
India,1886,NA,1090
Israel,1886,NA,972
Jordan,1886,NA,1362
South Korea,1886,NA,528
Pakistan,1886,NA,1057
Saudi Arabia,1886,NA,949
Singapore,1886,NA,1782
Australia,1887,NA,7704
Egypt,1887,NA,1130
India,1887,NA,1137
Israel,1887,NA,977
Jordan,1887,NA,1372
South Korea,1887,NA,527
Pakistan,1887,NA,1104
Saudi Arabia,1887,NA,951
Singapore,1887,NA,1832
Australia,1888,NA,7492
Egypt,1888,NA,1142
India,1888,NA,1146
Israel,1888,NA,983
Jordan,1888,NA,1383
South Korea,1888,NA,527
Pakistan,1888,NA,1112
Saudi Arabia,1888,NA,954
Singapore,1888,NA,1883
Australia,1889,NA,7898
Egypt,1889,NA,1154
India,1889,NA,1113
Israel,1889,NA,988
Jordan,1889,NA,1394
South Korea,1889,NA,526
Pakistan,1889,NA,1080
Saudi Arabia,1889,NA,956
Singapore,1889,NA,1936
Australia,1890,NA,7418
Egypt,1890,NA,1166
India,1890,NA,1163
Israel,1890,NA,994
Jordan,1890,NA,1405
South Korea,1890,NA,526
Pakistan,1890,NA,1128
Saudi Arabia,1890,NA,958
Singapore,1890,NA,1990
Australia,1891,NA,7766
Egypt,1891,NA,1178
India,1891,NA,1054
Israel,1891,NA,999
Jordan,1891,NA,1416
South Korea,1891,NA,525
Pakistan,1891,NA,1023
Saudi Arabia,1891,NA,961
Singapore,1891,NA,2046
Australia,1892,NA,6650
Egypt,1892,NA,1191
India,1892,NA,1137
Israel,1892,NA,1005
Jordan,1892,NA,1427
South Korea,1892,NA,524
Pakistan,1892,NA,1103
Saudi Arabia,1892,NA,963
Singapore,1892,NA,2103
Australia,1893,NA,6173
Egypt,1893,NA,1203
India,1893,NA,1164
Israel,1893,NA,1010
Jordan,1893,NA,1438
South Korea,1893,NA,524
Pakistan,1893,NA,1129
Saudi Arabia,1893,NA,965
Singapore,1893,NA,2162
Australia,1894,NA,6270
Egypt,1894,NA,1216
India,1894,NA,1180
Israel,1894,NA,1016
Jordan,1894,NA,1450
South Korea,1894,NA,523
Pakistan,1894,NA,1145
Saudi Arabia,1894,NA,968
Singapore,1894,NA,2223
Australia,1895,NA,5807
Egypt,1895,NA,1229
India,1895,NA,1149
Israel,1895,NA,1022
Jordan,1895,NA,1461
South Korea,1895,NA,523
Pakistan,1895,NA,1115
Saudi Arabia,1895,NA,970
Singapore,1895,NA,2285
Australia,1896,NA,6137
Egypt,1896,NA,1241
India,1896,NA,1063
Israel,1896,NA,1028
Jordan,1896,NA,1473
South Korea,1896,NA,522
Pakistan,1896,NA,1031
Saudi Arabia,1896,NA,973
Singapore,1896,NA,2349
Australia,1897,NA,5697
Egypt,1897,NA,1255
India,1897,NA,1255
Israel,1897,NA,1033
Jordan,1897,NA,1484
South Korea,1897,NA,522
Pakistan,1897,NA,1217
Saudi Arabia,1897,NA,975
Singapore,1897,NA,2415
Australia,1898,NA,6483
Egypt,1898,NA,1268
India,1898,NA,1255
Israel,1898,NA,1039
Jordan,1898,NA,1496
South Korea,1898,NA,521
Pakistan,1898,NA,1218
Saudi Arabia,1898,NA,977
Singapore,1898,NA,2482
Australia,1899,NA,6398
Egypt,1899,NA,1281
India,1899,NA,1156
Israel,1899,NA,1045
Jordan,1899,NA,1508
South Korea,1899,NA,521
Pakistan,1899,NA,1121
Saudi Arabia,1899,NA,980
Singapore,1899,NA,2552
Australia,1900,NA,6688
Egypt,1900,NA,1295
India,1900,NA,1194
Israel,1900,NA,1051
Jordan,1900,NA,1520
South Korea,1900,NA,520
Pakistan,1900,NA,1159
Saudi Arabia,1900,NA,982
Singapore,1900,NA,2624
Egypt,1901,NA,1308
India,1901,NA,1212
Israel,1901,NA,1057
Jordan,1901,NA,1532
South Korea,1901,NA,522
Pakistan,1901,NA,1176
Saudi Arabia,1901,NA,985
Singapore,1901,NA,2890
Egypt,1902,NA,1322
India,1902,NA,1305
Israel,1902,NA,1063
Jordan,1902,NA,1544
South Korea,1902,NA,524
Pakistan,1902,NA,1266
Saudi Arabia,1902,NA,987
Singapore,1902,NA,2732
Egypt,1903,NA,1336
India,1903,NA,1316
Israel,1903,NA,1069
Jordan,1903,NA,1556
South Korea,1903,NA,526
Pakistan,1903,NA,1277
Saudi Arabia,1903,NA,990
Singapore,1903,NA,2351
Egypt,1904,NA,1350
India,1904,NA,1314
Israel,1904,NA,1074
Jordan,1904,NA,1568
South Korea,1904,NA,527
Pakistan,1904,NA,1275
Saudi Arabia,1904,NA,992
Singapore,1904,NA,2272
Egypt,1905,NA,1364
India,1905,NA,1283
Israel,1905,NA,1081
Jordan,1905,NA,1581
South Korea,1905,NA,529
Pakistan,1905,NA,1244
Saudi Arabia,1905,NA,994
Singapore,1905,NA,2516
Egypt,1906,NA,1333
India,1906,NA,1311
Israel,1906,NA,1087
Jordan,1906,NA,1593
South Korea,1906,NA,531
Pakistan,1906,NA,1272
Saudi Arabia,1906,NA,997
Singapore,1906,NA,2828
Egypt,1907,NA,1340
India,1907,NA,1225
Israel,1907,NA,1093
Jordan,1907,NA,1606
South Korea,1907,NA,533
Pakistan,1907,NA,1188
Saudi Arabia,1907,NA,999
Singapore,1907,NA,2579
Egypt,1908,NA,1366
India,1908,NA,1235
Israel,1908,NA,1099
Jordan,1908,NA,1618
South Korea,1908,NA,535
Pakistan,1908,NA,1198
Saudi Arabia,1908,NA,1002
Singapore,1908,NA,2963
Egypt,1909,NA,1349
India,1909,NA,1396
Israel,1909,NA,1105
Jordan,1909,NA,1631
South Korea,1909,NA,536
Pakistan,1909,NA,1355
Saudi Arabia,1909,NA,1004
Singapore,1909,NA,2996
Egypt,1910,NA,1365
India,1910,NA,1391
Israel,1910,NA,1111
Jordan,1910,NA,1644
South Korea,1910,NA,538
Pakistan,1910,NA,1349
Saudi Arabia,1910,NA,1007
Singapore,1910,NA,3255
Egypt,1911,NA,1393
India,1911,NA,1371
Israel,1911,NA,1117
Jordan,1911,NA,1660
South Korea,1911,NA,544
Pakistan,1911,NA,1338
Saudi Arabia,1911,NA,1009
Singapore,1911,NA,2926
Egypt,1912,NA,1395
India,1912,NA,1359
Israel,1912,NA,1124
Jordan,1912,NA,1676
South Korea,1912,NA,565
Pakistan,1912,NA,1334
Saudi Arabia,1912,NA,1012
Singapore,1912,NA,2512
Egypt,1913,NA,1418
India,1913,NA,1320
Israel,1913,NA,1130
Jordan,1913,NA,1693
South Korea,1913,NA,585
Pakistan,1913,NA,1303
Saudi Arabia,1913,NA,1014
Singapore,1913,NA,2182
Egypt,1914,NA,1363
India,1914,NA,1383
Israel,1914,NA,1077
Jordan,1914,NA,1720
South Korea,1914,NA,610
Pakistan,1914,NA,1373
Saudi Arabia,1914,NA,1017
Singapore,1914,NA,2617
Egypt,1915,NA,1397
India,1915,NA,1340
Israel,1915,NA,1026
Jordan,1915,NA,1747
South Korea,1915,NA,711
Pakistan,1915,NA,1339
Saudi Arabia,1915,NA,1021
Singapore,1915,NA,2678
Egypt,1916,NA,1392
India,1916,NA,1370
Israel,1916,NA,978
Jordan,1916,NA,1775
South Korea,1916,NA,694
Pakistan,1916,NA,1377
Saudi Arabia,1916,NA,1024
Singapore,1916,NA,2222
Egypt,1917,NA,1352
India,1917,NA,1336
Israel,1917,NA,932
Jordan,1917,NA,1803
South Korea,1917,NA,765
Pakistan,1917,NA,1351
Saudi Arabia,1917,NA,1027
Singapore,1917,NA,3090
Egypt,1918,NA,1328
India,1918,NA,1158
Israel,1918,NA,965
Jordan,1918,NA,1831
South Korea,1918,NA,822
Pakistan,1918,NA,1177
Saudi Arabia,1918,NA,1030
Singapore,1918,NA,2424
Egypt,1919,NA,1372
India,1919,NA,1309
Israel,1919,NA,998
Jordan,1919,NA,1861
South Korea,1919,NA,872
Pakistan,1919,NA,1339
Saudi Arabia,1919,NA,1033
Singapore,1919,NA,2760
Egypt,1920,NA,1254
India,1920,NA,1197
Israel,1920,NA,1032
Jordan,1920,NA,1890
South Korea,1920,NA,756
Pakistan,1920,NA,1232
Saudi Arabia,1920,NA,1036
Singapore,1920,NA,2385
Egypt,1921,NA,1273
India,1921,NA,1268
Israel,1921,NA,1067
Jordan,1921,NA,1922
South Korea,1921,NA,816
Pakistan,1921,NA,1319
Saudi Arabia,1921,NA,1040
Singapore,1921,NA,2710
India,1922,NA,1296
Israel,1922,NA,1102
Jordan,1922,NA,1955
South Korea,1922,NA,750
Pakistan,1922,NA,1362
Saudi Arabia,1922,NA,1044
Singapore,1922,NA,3602
India,1923,NA,1229
Israel,1923,NA,1049
Jordan,1923,NA,1988
South Korea,1923,NA,804
Pakistan,1923,NA,1305
Saudi Arabia,1923,NA,1048
Singapore,1923,NA,3710
India,1924,NA,1264
Israel,1924,NA,1316
Jordan,1924,NA,2022
South Korea,1924,NA,809
Pakistan,1924,NA,1356
Saudi Arabia,1924,NA,1052
Singapore,1924,NA,3650
India,1925,NA,1254
Israel,1925,NA,1405
Jordan,1925,NA,2056
South Korea,1925,NA,808
Pakistan,1925,NA,1359
Saudi Arabia,1925,NA,1056
Singapore,1925,NA,4135
India,1926,NA,1268
Israel,1926,NA,1193
Jordan,1926,NA,2090
South Korea,1926,NA,838
Pakistan,1926,NA,1389
Singapore,1926,NA,3432
India,1927,NA,1244
Israel,1927,NA,1316
Jordan,1927,NA,2125
South Korea,1927,NA,873
Pakistan,1927,NA,1376
Singapore,1927,NA,2551
India,1928,NA,1232
Israel,1928,NA,1434
Jordan,1928,NA,2160
South Korea,1928,NA,878
Pakistan,1928,NA,1377
Singapore,1928,NA,3048
India,1929,NA,1259
Israel,1929,NA,1641
Jordan,1929,NA,2196
South Korea,1929,NA,830
Pakistan,1929,NA,1420
Singapore,1929,NA,4313
India,1930,NA,1244
Israel,1930,NA,1961
Jordan,1930,NA,2232
South Korea,1930,NA,784
Pakistan,1930,NA,1417
Singapore,1930,NA,3977
India,1931,NA,1208
Israel,1931,NA,2218
Jordan,1931,NA,2269
South Korea,1931,NA,787
Pakistan,1931,NA,1390
Singapore,1931,NA,2943
India,1932,NA,1194
Israel,1932,NA,2531
Jordan,1932,NA,2306
South Korea,1932,NA,786
Pakistan,1932,NA,1387
Singapore,1932,NA,2574
India,1933,NA,1168
Israel,1933,NA,3007
Jordan,1933,NA,2343
South Korea,1933,NA,948
Pakistan,1933,NA,1369
Singapore,1933,NA,3658
India,1934,NA,1153
Israel,1934,NA,3351
Jordan,1934,NA,2381
South Korea,1934,NA,945
Pakistan,1934,NA,1364
Singapore,1934,NA,4335
India,1935,NA,1116
Israel,1935,NA,3195
Jordan,1935,NA,2420
South Korea,1935,NA,1028
Pakistan,1935,NA,1333
Singapore,1935,NA,4905
India,1936,NA,1134
Israel,1936,NA,2642
Jordan,1936,NA,2459
South Korea,1936,NA,1120
Pakistan,1936,NA,1366
Singapore,1936,NA,4894
India,1937,NA,1091
Israel,1937,NA,2330
Jordan,1937,NA,2498
South Korea,1937,NA,1236
Pakistan,1937,NA,1326
Singapore,1937,NA,5338
India,1938,NA,1069
Israel,1938,NA,2131
Jordan,1938,NA,2538
South Korea,1938,NA,1300
Pakistan,1938,NA,1312
Singapore,1938,NA,4544
India,1939,NA,1069
Israel,1939,NA,2045
Jordan,1939,NA,2579
South Korea,1939,NA,1173
Pakistan,1939,NA,1323
Singapore,1939,NA,5307
India,1940,NA,1081
Israel,1940,NA,2064
Jordan,1940,NA,2620
South Korea,1940,NA,1322
Pakistan,1940,NA,1349
Singapore,1940,NA,5284
India,1941,NA,1079
Israel,1941,NA,2334
Jordan,1941,NA,2661
South Korea,1941,NA,1340
Pakistan,1941,NA,1358
Singapore,1941,NA,5260
India,1942,NA,1054
Israel,1942,NA,2765
Jordan,1942,NA,2703
South Korea,1942,NA,1331
Pakistan,1942,NA,1337
Singapore,1942,NA,5235
India,1943,NA,1075
Israel,1943,NA,2873
Jordan,1943,NA,2745
South Korea,1943,NA,1349
Pakistan,1943,NA,1375
Singapore,1943,NA,5211
India,1944,NA,1043
Israel,1944,NA,2947
Jordan,1944,NA,2788
South Korea,1944,NA,1289
Pakistan,1944,NA,1345
Singapore,1944,NA,5186
India,1945,NA,1007
Israel,1945,NA,3031
Jordan,1945,NA,2832
South Korea,1945,NA,605
Pakistan,1945,NA,1309
Singapore,1945,NA,5160
India,1946,NA,937
Israel,1946,NA,3304
South Korea,1946,NA,616
Pakistan,1946,NA,1226
Singapore,1946,NA,5134
India,1947,NA,924
Israel,1947,NA,3448
South Korea,1947,NA,654
Singapore,1947,NA,5108
India,1948,NA,917
South Korea,1948,NA,707
Singapore,1948,NA,5081
India,1949,NA,922
South Korea,1949,NA,764
Singapore,1949,NA,5055
South Korea,1950,NA,807
Singapore,1950,NA,5027
South Korea,1951,NA,753
Singapore,1951,NA,4753
South Korea,1952,NA,809
Singapore,1952,NA,3312
South Korea,1953,NA,1051
Singapore,1953,NA,3963
South Korea,1954,NA,1070
Singapore,1954,NA,4553
South Korea,1955,NA,1139
Singapore,1955,NA,4198
South Korea,1956,NA,1130
Singapore,1956,NA,4629
South Korea,1957,NA,1226
Singapore,1957,NA,4116
South Korea,1958,NA,1233
Singapore,1958,NA,4134
South Korea,1959,NA,1212
South Korea,1960,NA,1178
South Korea,1961,NA,1201
South Korea,1962,NA,1182
South Korea,1963,NA,1305
South Korea,1964,NA,1380
South Korea,1965,NA,1416
South Korea,1966,NA,1563
South Korea,1967,NA,1621
South Korea,1968,NA,1774
South Korea,1969,NA,1998
South Korea,1970,NA,2142
South Korea,1971,NA,2427
South Korea,1972,NA,2760
South Korea,1973,NA,3326
South Korea,1974,NA,3673
South Korea,1975,NA,4108
South Korea,1976,NA,4614
South Korea,1977,NA,4964
South Korea,1978,NA,5373
South Korea,1979,NA,5505
South Korea,1980,NA,4899
South Korea,1981,NA,5159
South Korea,1982,NA,5483
South Korea,1983,NA,6078
South Korea,1984,NA,6612
South Korea,1985,NA,6970
South Korea,1986,NA,7996
South Korea,1987,NA,9096
South Korea,1988,NA,10233
South Korea,1989,NA,11002
South Korea,1990,NA,12087
South Korea,1991,NA,13130
South Korea,1992,NA,13744
South Korea,1993,NA,14466
South Korea,1994,NA,15577
South Korea,1995,NA,16798
South Korea,1996,NA,17835
South Korea,1997,NA,18687
South Korea,1998,NA,17493
South Korea,1999,NA,19233
South Korea,2000,NA,20757
South Korea,2001,NA,21536
South Korea,2002,NA,23008
South Korea,2003,NA,23566
South Korea,2004,NA,24628
South Korea,2005,NA,25541
South Korea,2006,NA,26734
South Korea,2007,NA,28063
South Korea,2008,NA,28650
South Korea,2009,NA,28716
South Korea,2010,NA,30440
South Korea,2011,NA,31327
Australia,2012,NA,42522
Brazil,2012,NA,15234
Canada,2012,NA,41865
China,2012,NA,11017
Denmark,2012,NA,42869
Egypt,2012,NA,10683
France,2012,NA,37227
Germany,2012,NA,42959
India,2012,NA,4967
Iran,2012,NA,16068
Israel,2012,NA,30518
Italy,2012,NA,34813
Japan,2012,NA,34988
Jordan,2012,NA,11340
South Korea,2012,NA,31901
Netherlands,2012,NA,45484
Pakistan,2012,NA,4337
Russia,2012,NA,23299
Saudi Arabia,2012,NA,50916
Singapore,2012,NA,75630
Spain,2012,NA,31971
Sweden,2012,NA,43263
Turkey,2012,NA,18057
United Kingdom,2012,NA,36535
United States,2012,NA,50549
Australia,2013,NA,42840
Brazil,2013,NA,15518
Canada,2013,NA,42213
China,2013,NA,11805
Denmark,2013,NA,42483
Egypt,2013,NA,10731
France,2013,NA,37309
Germany,2013,NA,42887
India,2013,NA,5244
Iran,2013,NA,15552
Israel,2013,NA,30927
Italy,2013,NA,33827
Japan,2013,NA,35614
Jordan,2013,NA,11405
South Korea,2013,NA,32684
Netherlands,2013,NA,45021
Pakistan,2013,NA,4454
Russia,2013,NA,23561
Saudi Arabia,2013,NA,51294
Singapore,2013,NA,77721
Spain,2013,NA,31681
Sweden,2013,NA,43448
Turkey,2013,NA,18579
United Kingdom,2013,NA,36908
United States,2013,NA,51282
Australia,2014,NA,43219
Brazil,2014,NA,15412
