"country","year","demo_score","gdp","life_expectancy"
"United Kingdom",1828,-2,"3566",42.03
"United Kingdom",1829,-2,"3549",41.56
"United Kingdom",1830,-2,"3661",43.02
"United Kingdom",1831,-2,"3656",40.84
"United Kingdom",1832,-2,"3726",40.16
"United Kingdom",1833,-2,"3713",41.35
"United Kingdom",1834,-2,"3755",40.78
"United Kingdom",1835,-2,"3984",41.1
"United Kingdom",1836,-2,"4063",41.43
"United Kingdom",1837,3,"3981",40.2
"United Kingdom",1838,3,"4090",40.3
"United Kingdom",1839,3,"4007",40.88
"United Kingdom",1840,3,"4149",39.93
"United Kingdom",1841,3,"4022",41.7
"United Kingdom",1842,3,"3934",41.35
"United Kingdom",1843,3,"4080",41.86
"United Kingdom",1844,3,"4386",41.55
"United Kingdom",1845,3,"4533",42.56
"United Kingdom",1846,3,"4480",39.96
"United Kingdom",1847,3,"4377",38.33
"United Kingdom",1848,3,"4508",39.5
"United Kingdom",1849,3,"4572",37.38
"United Kingdom",1850,3,"4480",42.8
"United Kingdom",1851,3,"4631",41.42
"United Kingdom",1852,3,"4784",40.93
"United Kingdom",1853,3,"4898",40.56
"United Kingdom",1854,3,"5080",39.34
"United Kingdom",1855,3,"4914",41.03
"United Kingdom",1856,3,"5188",43.25
"United Kingdom",1857,3,"5196",41.88
"United Kingdom",1858,3,"5051",40.04
"United Kingdom",1859,3,"5210",40.84
"United Kingdom",1860,3,"5268",43.01
"United Kingdom",1861,3,"5204",42.38
"United Kingdom",1862,3,"4937",42.52
"United Kingdom",1863,3,"5351",40.4
"United Kingdom",1864,3,"5446",39.97
"United Kingdom",1865,3,"5527",40.65
"United Kingdom",1866,3,"5650",40.41
"United Kingdom",1867,3,"5623",42.62
"United Kingdom",1868,3,"5844",42
"United Kingdom",1869,3,"5843",41.67
"United Kingdom",1870,3,"6046",40.95
"United Kingdom",1871,3,"6310",41.31
"United Kingdom",1872,3,"6274",42.9
"United Kingdom",1873,3,"6274",43.78
"United Kingdom",1874,3,"6457",42.13
"United Kingdom",1875,3,"6464",41.85
"United Kingdom",1876,3,"6441",43.69
"United Kingdom",1877,3,"6410",44.7
"United Kingdom",1878,3,"6364",43.01
"United Kingdom",1879,3,"6176",44.27
"United Kingdom",1880,7,"6553",43.78
"United Kingdom",1881,7,"6637",46.11
"United Kingdom",1882,7,"6696",44.87
"United Kingdom",1883,7,"6848",45.09
"United Kingdom",1884,7,"6736",44.79
"United Kingdom",1885,7,"6633",45.76
"United Kingdom",1886,7,"6621",45.33
"United Kingdom",1887,7,"6835",45.65
"United Kingdom",1888,7,"6995",46.81
"United Kingdom",1889,7,"7164",46.34
"United Kingdom",1890,7,"7169",44.75
"United Kingdom",1891,7,"7276",44.29
"United Kingdom",1892,7,"7072",45.51
"United Kingdom",1893,7,"6963",44.87
"United Kingdom",1894,7,"7216",48.34
"United Kingdom",1895,7,"7387",45.73
"United Kingdom",1896,7,"7629",47.41
"United Kingdom",1897,7,"7642",47.23
"United Kingdom",1898,7,"7909",46.98
"United Kingdom",1899,7,"8113",46.13
"United Kingdom",1900,7,"8013",46.32
"United Kingdom",1901,8,"8107",47.91
"United Kingdom",1902,8,"8160",49.08
"United Kingdom",1903,8,"8018",50.43
"United Kingdom",1904,8,"8042",49.11
"United Kingdom",1905,8,"8208",50.86
"United Kingdom",1906,8,"8341",50.58
"United Kingdom",1907,8,"8428",51.44
"United Kingdom",1908,8,"8045",51.84
"United Kingdom",1909,8,"8163",52.52
"United Kingdom",1910,8,"8305",53.99
"United Kingdom",1911,8,"8491",51.54
"United Kingdom",1912,8,"8564",54.55
"United Kingdom",1913,8,"8853",53.83
"United Kingdom",1914,8,"8930",51.99
"United Kingdom",1915,8,"9330",48.2
"United Kingdom",1916,8,"9377",47.73
"United Kingdom",1917,8,"9276",45.57
"United Kingdom",1918,8,"9439",40.43
"United Kingdom",1919,8,"8683",54.12
"United Kingdom",1920,8,"8316",56.6
"United Kingdom",1921,8,"7420",58.35
"United Kingdom",1922,10,"7732",57.13
"United Kingdom",1923,10,"7892",59.4
"United Kingdom",1924,10,"8176",58.17
"United Kingdom",1925,10,"8407",58.51
"United Kingdom",1926,10,"8085",59.66
"United Kingdom",1927,10,"8647",59.04
"United Kingdom",1928,10,"8659",59.99
"United Kingdom",1929,10,"8858",57.71
"United Kingdom",1930,10,"8722",60.89
"United Kingdom",1931,10,"8253",60.11
"United Kingdom",1932,10,"8187",60.63
"United Kingdom",1933,10,"8388",60.67
"United Kingdom",1934,10,"8834",61.4
"United Kingdom",1935,10,"9095",62.05
"United Kingdom",1936,10,"9459",61.85
"United Kingdom",1937,10,"9719",61.88
"United Kingdom",1938,10,"9726",63.3
"United Kingdom",1939,10,"10022",63.69
"United Kingdom",1940,10,"10935",60.97
"United Kingdom",1941,10,"11860",61.37
"United Kingdom",1942,10,"11997",63.98
"United Kingdom",1943,10,"12078",64
"United Kingdom",1944,10,"11467",64.83
"United Kingdom",1945,10,"10881",65.83
"United Kingdom",1946,10,"10644",66.45
"United Kingdom",1947,10,"10411",66.41
"United Kingdom",1948,10,"10599",68.47
"United Kingdom",1949,10,"10866",68.16
"United Kingdom",1950,10,"11135",68.66
"United Kingdom",1951,10,"11416",68.26
"United Kingdom",1952,10,"11367",69.55
"United Kingdom",1953,10,"11751",69.82
"United Kingdom",1954,10,"12173",70.19
"United Kingdom",1955,10,"12531",70.15
"United Kingdom",1956,10,"12572",70.42
"United Kingdom",1957,10,"12702",70.54
"United Kingdom",1958,10,"12672",70.71
"United Kingdom",1959,10,"13122",70.81
"United Kingdom",1960,10,"13697",71.02
"United Kingdom",1961,10,"13887",70.77
"United Kingdom",1962,10,"13897",70.84
"United Kingdom",1963,10,"14393",70.74
"United Kingdom",1964,10,"15067",71.53
"United Kingdom",1965,10,"15292",71.52
"United Kingdom",1966,10,"15494",71.43
"United Kingdom",1967,10,"15777",72.06
"United Kingdom",1968,10,"16357",71.68
"United Kingdom",1969,10,"16616",71.64
"United Kingdom",1970,10,"16933",71.89
"United Kingdom",1971,10,"17207",72.2
"United Kingdom",1972,10,"17793",71.98
"United Kingdom",1973,10,"19043",72.18
"United Kingdom",1974,10,"18801",72.38
"United Kingdom",1975,10,"18699",72.65
"United Kingdom",1976,10,"19207",72.62
"United Kingdom",1977,10,"19684",73.11
"United Kingdom",1978,10,"20337",73.04
"United Kingdom",1979,10,"20871",73.14
"United Kingdom",1980,10,"20417",73.57
"United Kingdom",1981,10,"20149",73.9
"United Kingdom",1982,10,"20607",74.03
"United Kingdom",1983,10,"21357",74.28
"United Kingdom",1984,10,"21904",74.66
"United Kingdom",1985,10,"22648",74.51
"United Kingdom",1986,10,"23516",74.78
"United Kingdom",1987,10,"24551",75.12
"United Kingdom",1988,10,"25750",75.23
"United Kingdom",1989,10,"26279",75.36
"United Kingdom",1990,10,"26424",75.7
"United Kingdom",1991,10,"26017",76
"United Kingdom",1992,10,"26062",76.2
"United Kingdom",1993,10,"26688",76.3
"United Kingdom",1994,10,"27691",76.6
"United Kingdom",1995,10,"28317",76.7
"United Kingdom",1996,10,"28998",76.9
"United Kingdom",1997,10,"29662",77.1
"United Kingdom",1998,10,"30614",77.3
"United Kingdom",1999,10,"31474",77.5
"United Kingdom",2000,10,"32543",77.8
"United Kingdom",2001,10,"33282",78
"United Kingdom",2002,10,"33954",78.2
"United Kingdom",2003,10,"35250",78.4
"United Kingdom",2004,10,"35910",78.7
"United Kingdom",2005,10,"36665",79
"United Kingdom",2006,10,"37504",79.2
"United Kingdom",2007,10,"38164",79.5
"United Kingdom",2008,10,"37739",79.7
"United Kingdom",2009,10,"35840",80
"United Kingdom",2010,10,"36240",80.2
"United Kingdom",2011,10,"36549",80.5
"United States",1800,4,"2128",39.41
"United States",1801,4,"2168",39.41
"United States",1802,4,"2203",39.41
"United States",1803,4,"2167",39.41
"United States",1804,4,"2166",39.41
"United States",1805,4,"2211",39.41
"United States",1806,4,"2252",39.41
"United States",1807,4,"2274",39.41
"United States",1808,4,"2115",39.41
"United States",1809,9,"2218",39.41
"United States",1810,9,"2283",39.41
"United States",1811,9,"2328",39.41
"United States",1812,9,"2289",39.41
"United States",1813,9,"2314",39.41
"United States",1814,9,"2358",39.41
"United States",1815,9,"2349",39.41
"United States",1816,9,"2254",39.41
"United States",1817,9,"2252",39.41
"United States",1818,9,"2259",39.41
"United States",1819,9,"2255",39.41
"United States",1820,9,"2242",39.41
"United States",1821,9,"2277",39.41
"United States",1822,9,"2340",39.41
"United States",1823,9,"2315",39.41
"United States",1824,9,"2378",39.41
"United States",1825,9,"2432",39.41
"United States",1826,9,"2448",39.41
"United States",1827,9,"2459",39.41
"United States",1828,9,"2459",39.41
"United States",1829,9,"2379",39.41
"United States",1830,9,"2552",39.41
"United States",1831,9,"2709",39.41
"United States",1832,9,"2807",39.41
"United States",1833,9,"2906",39.41
"United States",1834,9,"2768",39.41
"United States",1835,9,"2874",39.41
"United States",1836,9,"2916",39.41
"United States",1837,9,"2826",39.41
"United States",1838,9,"2800",39.41
"United States",1839,9,"2937",39.41
"United States",1840,9,"2792",39.41
"United States",1841,9,"2735",39.41
"United States",1842,9,"2712",39.41
"United States",1843,9,"2754",39.41
"United States",1844,9,"2905",39.41
"United States",1845,10,"2951",39.41
"United States",1846,10,"2968",39.41
"United States",1847,10,"3046",39.41
"United States",1848,10,"3126",39.41
"United States",1849,10,"3046",39.41
"United States",1850,9,"3059",39.41
"United States",1851,9,"3184",39.41
"United States",1852,9,"3347",39.41
"United States",1853,9,"3576",39.41
"United States",1854,8,"3586",39.41
"United States",1855,8,"3507",39.41
"United States",1856,8,"3582",39.41
"United States",1857,8,"3503",39.41
"United States",1858,8,"3522",39.41
"United States",1859,8,"3617",39.41
"United States",1860,8,"3714",39.41
"United States",1861,8,"3638",38
"United States",1862,8,"3751",34.5
"United States",1863,8,"3995",34
"United States",1864,8,"4127",31
"United States",1865,8,"3914",38
"United States",1866,8,"3884",39.41
"United States",1867,8,"4013",39.41
"United States",1868,8,"4066",39.41
"United States",1869,8,"4175",39.41
"United States",1870,8,"4058",39.41
"United States",1871,10,"4154",39.41
"United States",1872,10,"4218",39.41
"United States",1873,10,"4323",39.41
"United States",1874,10,"4196",39.41
"United States",1875,10,"4316",39.41
"United States",1876,10,"4269",39.41
"United States",1877,10,"4311",39.41
"United States",1878,10,"4396",39.41
"United States",1879,10,"4834",39.41
"United States",1880,10,"5292",39.41
"United States",1881,10,"5344",39.99
"United States",1882,10,"5549",40.57
"United States",1883,10,"5552",41.15
"United States",1884,10,"5521",41.73
"United States",1885,10,"5439",42.31
"United States",1886,10,"5479",42.89
"United States",1887,10,"5603",43.47
"United States",1888,10,"5461",44.05
"United States",1889,10,"5680",44.63
"United States",1890,10,"5646",45.21
"United States",1891,10,"5772",45.58
"United States",1892,10,"6207",45.95
"United States",1893,10,"5792",46.33
"United States",1894,10,"5519",46.7
"United States",1895,10,"6070",47.07
"United States",1896,10,"5837",47.44
"United States",1897,10,"6280",47.81
"United States",1898,10,"6299",48.18
"United States",1899,10,"6752",48.56
"United States",1900,10,"6819",48.93
"United States",1901,10,"7442",49.3
"United States",1902,10,"7372",50.5
"United States",1903,10,"7589",50.6
"United States",1904,10,"7355",49.6
"United States",1905,10,"7744",50.3
"United States",1906,10,"8474",50.1
"United States",1907,10,"8452",50.2
"United States",1908,10,"7612",51.9
"United States",1909,10,"8374",52.8
"United States",1910,10,"8287",51.8
"United States",1911,10,"8416",53.4
"United States",1912,10,"8666",54.1
"United States",1913,10,"8824",53.5
"United States",1914,10,"7981",54.6
"United States",1915,10,"8081",55.1
"United States",1916,10,"9061",54.2
"United States",1917,10,"8703",54
"United States",1918,10,"9375",47.2
"United States",1919,10,"9401",55.3
"United States",1920,10,"9181",55.4
"United States",1921,10,"8789",58.2
"United States",1922,10,"9135",58.1
"United States",1923,10,"10150",57.5
"United States",1924,10,"10249",58.5
"United States",1925,10,"10316",58.5
"United States",1926,10,"10828",57.9
"United States",1927,10,"10771",59.4
"United States",1928,10,"10746",58.3
"United States",1929,10,"11272",58.5
"United States",1930,10,"10139",59.6
"United States",1931,10,"9277",60.3
"United States",1932,10,"7991",61
"United States",1933,10,"7769",60.96
"United States",1934,10,"8308",60.29
"United States",1935,10,"8872",60.94
"United States",1936,10,"10058",60.4
"United States",1937,10,"10413",61.1
"United States",1938,10,"9911",62.43
"United States",1939,10,"10605",63.12
"United States",1940,10,"11320",63.28
"United States",1941,10,"13239",63.84
"United States",1942,10,"15702",64.63
"United States",1943,10,"18551",64.34
"United States",1944,10,"19847",65.13
"United States",1945,10,"18828",65.63
"United States",1946,10,"14777",66.33
"United States",1947,10,"14267",66.73
"United States",1948,10,"14544",67.3
"United States",1949,10,"14340",67.68
"United States",1950,10,"15319",68.12
"United States",1951,10,"16198",68.22
"United States",1952,10,"16508",68.44
"United States",1953,10,"16974",68.79
"United States",1954,10,"16558",69.58
"United States",1955,10,"17409",69.63
"United States",1956,10,"17428",69.71
"United States",1957,10,"17430",69.49
"United States",1958,10,"16961",69.76
"United States",1959,10,"17909",69.98
"United States",1960,10,"18059",69.91
"United States",1961,10,"18170",70.32
"United States",1962,10,"18966",70.21
"United States",1963,10,"19497",70.04
"United States",1964,10,"20338",70.33
"United States",1965,10,"21361",70.41
"United States",1966,10,"22495",70.43
"United States",1967,10,"22803",70.76
"United States",1968,10,"23647",70.42
"United States",1969,10,"24147",70.66
"United States",1970,10,"23908",70.92
"United States",1971,10,"24350",71.24
"United States",1972,10,"25374",71.34
"United States",1973,10,"26567",71.54
"United States",1974,10,"26258",72.08
"United States",1975,10,"25934",72.68
"United States",1976,10,"27041",72.99
"United States",1977,10,"27990",73.38
"United States",1978,10,"29281",73.58
"United States",1979,10,"29951",74.03
"United States",1980,10,"29619",73.93
"United States",1981,10,"30070",74.36
"United States",1982,10,"29230",74.65
"United States",1983,10,"30185",74.71
"United States",1984,10,"32110",74.81
"United States",1985,10,"33065",74.79
"United States",1986,10,"33899",74.87
"United States",1987,10,"34787",75.01
"United States",1988,10,"35929",75.02
"United States",1989,10,"36830",75.1
"United States",1990,10,"37062",75.4
"United States",1991,10,"36543",75.5
"United States",1992,10,"37321",75.8
"United States",1993,10,"37844",75.7
"United States",1994,10,"38892",75.8
"United States",1995,10,"39476",75.9
"United States",1996,10,"40501",76.3
"United States",1997,10,"41812",76.6
"United States",1998,10,"43166",76.8
"United States",1999,10,"44673",76.9
"United States",2000,10,"45986",76.9
"United States",2001,10,"45978",76.9
"United States",2002,10,"46367",77.1
"United States",2003,10,"47260",77.3
"United States",2004,10,"48597",77.6
"United States",2005,10,"49762",77.6
"United States",2006,10,"50599",77.8
"United States",2007,10,"51011",78.1
"United States",2008,10,"50384",78.3
"United States",2009,10,"48558",78.5
"United States",2010,10,"49373",78.8
"United States",2011,10,"49781",78.9
"Australia",1800,NA,"815",34.05
"Brazil",1800,NA,"1109",32
"Canada",1800,NA,"1314",39
"Egypt",1800,NA,"791",33
"Germany",1800,NA,"1639",38.37
"India",1800,NA,"1052",25.44
"Israel",1800,NA,"879",32
"Italy",1800,NA,"2225",29.69
"Jordan",1800,NA,"976",31.7
"South Korea",1800,NA,"576",25.8
"Netherlands",1800,NA,"4235",39.86
"Pakistan",1800,NA,"1021",25.8
"Saudi Arabia",1800,NA,"846",32.1
"Singapore",1800,NA,"1021",29.1
"Australia",1801,NA,"816",34.05
"Brazil",1801,NA,"1109",32
"Canada",1801,NA,"1322",39
"Egypt",1801,NA,"791",33
"Germany",1801,NA,"1651",38.37
"India",1801,NA,"1052",25.44
"Israel",1801,NA,"880",32
"Italy",1801,NA,"2197",29.69
"Jordan",1801,NA,"976",31.7
"South Korea",1801,NA,"575",25.8
"Netherlands",1801,NA,"4161",39.86
"Pakistan",1801,NA,"1021",25.8
"Saudi Arabia",1801,NA,"846",32.1
"Singapore",1801,NA,"1021",29.1
"Australia",1802,NA,"818",34.05
"Brazil",1802,NA,"1109",32
"Canada",1802,NA,"1330",39
"Egypt",1802,NA,"791",33
"Germany",1802,NA,"1663",38.37
"India",1802,NA,"1052",25
"Israel",1802,NA,"880",32
"Italy",1802,NA,"2268",29.69
"Jordan",1802,NA,"977",31.7
"South Korea",1802,NA,"575",25.8
"Netherlands",1802,NA,"4391",39.86
"Pakistan",1802,NA,"1021",25.8
"Saudi Arabia",1802,NA,"847",32.1
"Singapore",1802,NA,"1022",29.1
"Australia",1803,NA,"820",34.05
"Brazil",1803,NA,"1109",32
"Canada",1803,NA,"1339",39
"Egypt",1803,NA,"791",33
"Germany",1803,NA,"1674",38.37
"India",1803,NA,"1052",24
"Israel",1803,NA,"880",32
"Italy",1803,NA,"2333",29.69
"Jordan",1803,NA,"977",31.7
"South Korea",1803,NA,"574",25.8
"Netherlands",1803,NA,"4297",39.86
"Pakistan",1803,NA,"1021",25.8
"Saudi Arabia",1803,NA,"847",32.1
"Singapore",1803,NA,"1022",29.1
"Australia",1804,NA,"822",34.05
"Brazil",1804,NA,"1109",32
"Canada",1804,NA,"1347",39.01
"Egypt",1804,NA,"791",33
"Germany",1804,NA,"1686",38.37
"India",1804,NA,"1052",23.5
"Israel",1804,NA,"880",32
"Italy",1804,NA,"2433",29.69
"Jordan",1804,NA,"977",31.7
"South Korea",1804,NA,"573",25.8
"Netherlands",1804,NA,"4502",39.86
"Pakistan",1804,NA,"1021",25.8
"Saudi Arabia",1804,NA,"848",32.1
"Singapore",1804,NA,"1022",29.1
"Australia",1805,NA,"824",34.05
"Brazil",1805,NA,"1110",32
"Canada",1805,NA,"1356",39.01
"Egypt",1805,NA,"791",33
"Germany",1805,NA,"1698",38.37
"India",1805,NA,"1052",25.44
"Israel",1805,NA,"880",32
"Italy",1805,NA,"2355",29.69
"Jordan",1805,NA,"977",31.7
"South Korea",1805,NA,"573",25.8
"Netherlands",1805,NA,"4238",39.86
"Pakistan",1805,NA,"1021",25.8
"Saudi Arabia",1805,NA,"848",32.1
"Singapore",1805,NA,"1022",29.1
"Australia",1806,NA,"826",34.05
"Brazil",1806,NA,"1110",32
"Canada",1806,NA,"1365",39.01
"Egypt",1806,NA,"792",33
"Germany",1806,NA,"1710",38.37
"India",1806,NA,"1052",25.44
"Israel",1806,NA,"880",32
"Italy",1806,NA,"2412",29.69
"Jordan",1806,NA,"977",31.7
"South Korea",1806,NA,"572",25.8
"Netherlands",1806,NA,"4270",39.86
"Pakistan",1806,NA,"1020",25.8
"Saudi Arabia",1806,NA,"849",32.1
"Singapore",1806,NA,"1022",29.1
"Australia",1807,NA,"828",34.05
"Brazil",1807,NA,"1110",32
"Canada",1807,NA,"1373",39.01
"Egypt",1807,NA,"792",33
"Germany",1807,NA,"1722",38.37
"India",1807,NA,"1052",25.44
"Israel",1807,NA,"880",32
"Italy",1807,NA,"2419",29.69
"Jordan",1807,NA,"977",31.7
"South Korea",1807,NA,"572",25.8
"Netherlands",1807,NA,"3914",39.86
"Pakistan",1807,NA,"1020",25.8
"Saudi Arabia",1807,NA,"850",32.1
"Singapore",1807,NA,"1022",29.1
"Australia",1808,NA,"830",34.05
"Brazil",1808,NA,"1110",32
"Canada",1808,NA,"1382",39.01
"Egypt",1808,NA,"792",33
"Germany",1808,NA,"1734",38.37
"India",1808,NA,"1051",25.44
"Israel",1808,NA,"881",32
"Italy",1808,NA,"2555",29.69
"Jordan",1808,NA,"977",31.7
"South Korea",1808,NA,"571",25.8
"Netherlands",1808,NA,"3483",39.86
"Pakistan",1808,NA,"1020",25.8
"Saudi Arabia",1808,NA,"850",32.1
"Singapore",1808,NA,"1023",29.1
"Australia",1809,NA,"832",34.05
"Brazil",1809,NA,"1110",32
"Canada",1809,NA,"1391",39.01
"Egypt",1809,NA,"792",33
"Germany",1809,NA,"1746",38.37
"India",1809,NA,"1051",25.44
"Israel",1809,NA,"881",32
"Italy",1809,NA,"2570",29.69
"Jordan",1809,NA,"978",31.7
"South Korea",1809,NA,"571",25.8
"Netherlands",1809,NA,"3430",39.86
"Pakistan",1809,NA,"1020",25.8
"Saudi Arabia",1809,NA,"851",32.1
"Singapore",1809,NA,"1023",29.1
"Australia",1810,NA,"834",34.05
"Brazil",1810,NA,"1110",32
"Canada",1810,NA,"1400",39.01
"Egypt",1810,NA,"792",33
"Germany",1810,NA,"1759",38.37
"India",1810,NA,"1051",25.44
"Israel",1810,NA,"881",32
"Italy",1810,NA,"2371",29.69
"Jordan",1810,NA,"978",31.7
"South Korea",1810,NA,"570",25.8
"Netherlands",1810,NA,"3927",39.86
"Pakistan",1810,NA,"1020",25.8
"Saudi Arabia",1810,NA,"852",32.1
"Singapore",1810,NA,"1023",29.1
"Australia",1811,NA,"835",34.05
"Brazil",1811,NA,"1111",32
"Canada",1811,NA,"1409",39.02
"Egypt",1811,NA,"792",33
"Germany",1811,NA,"1771",38.37
"India",1811,NA,"1051",25.44
"Israel",1811,NA,"881",32
"Italy",1811,NA,"2293",29.69
"Jordan",1811,NA,"978",31.7
"South Korea",1811,NA,"569",25.8
"Netherlands",1811,NA,"3966",39.86
"Pakistan",1811,NA,"1020",25.8
"Saudi Arabia",1811,NA,"852",32.1
"Singapore",1811,NA,"1023",29.1
"Australia",1812,NA,"837",34.05
"Brazil",1812,NA,"1111",32
"Canada",1812,NA,"1417",39.02
"Egypt",1812,NA,"792",33
"Germany",1812,NA,"1784",38.37
"India",1812,NA,"1051",23
"Israel",1812,NA,"881",32
"Italy",1812,NA,"2343",29.69
"Jordan",1812,NA,"978",31.7
"South Korea",1812,NA,"569",25.8
"Netherlands",1812,NA,"3447",39.86
"Pakistan",1812,NA,"1020",23.3
"Saudi Arabia",1812,NA,"853",32.1
"Singapore",1812,NA,"1023",29.1
"Australia",1813,NA,"839",34.05
"Brazil",1813,NA,"1111",32
"Canada",1813,NA,"1427",39.02
"Egypt",1813,NA,"792",33
"Germany",1813,NA,"1796",38.37
"India",1813,NA,"1051",25.44
"Israel",1813,NA,"881",32
"Italy",1813,NA,"2407",29.69
"Jordan",1813,NA,"978",31.7
"South Korea",1813,NA,"568",25.8
"Netherlands",1813,NA,"3097",39.86
"Pakistan",1813,NA,"1020",25.8
"Saudi Arabia",1813,NA,"853",32.1
"Singapore",1813,NA,"1023",29.1
"Australia",1814,NA,"841",34.05
"Brazil",1814,NA,"1111",32
"Canada",1814,NA,"1436",39.02
"Egypt",1814,NA,"792",33
"Germany",1814,NA,"1809",38.37
"India",1814,NA,"1051",25.44
"Israel",1814,NA,"881",32
"Italy",1814,NA,"2436",29.69
"Jordan",1814,NA,"978",31.7
"South Korea",1814,NA,"568",25.8
"Netherlands",1814,NA,"2983",39.86
"Pakistan",1814,NA,"1020",25.8
"Saudi Arabia",1814,NA,"854",32.1
"Singapore",1814,NA,"1023",29.1
"Australia",1815,NA,"843",34.05
"Brazil",1815,NA,"1111",32
"Canada",1815,NA,"1445",39.02
"Egypt",1815,NA,"793",33
"Germany",1815,NA,"1822",38.37
"India",1815,NA,"1051",25.44
"Israel",1815,NA,"881",32
"Italy",1815,NA,"2330",29.69
"Jordan",1815,NA,"978",31.7
"South Korea",1815,NA,"567",25.8
"Pakistan",1815,NA,"1019",25.8
"Saudi Arabia",1815,NA,"855",32.1
"Singapore",1815,NA,"1024",29.1
"Australia",1816,NA,"845",34.05
"Brazil",1816,NA,"1111",32
"Canada",1816,NA,"1454",39.02
"Egypt",1816,NA,"793",33
"Germany",1816,NA,"1834",38.37
"India",1816,NA,"1051",25.44
"Israel",1816,NA,"882",32
"Italy",1816,NA,"2294",29.69
"Jordan",1816,NA,"979",31.7
"South Korea",1816,NA,"566",25.8
"Pakistan",1816,NA,"1019",25.8
"Saudi Arabia",1816,NA,"855",32.1
"Singapore",1816,NA,"1024",29.1
"Australia",1817,NA,"847",34.05
"Brazil",1817,NA,"1112",32
"Canada",1817,NA,"1463",39.03
"Egypt",1817,NA,"793",33
"Germany",1817,NA,"1847",38.37
"India",1817,NA,"1050",25.44
"Israel",1817,NA,"882",32
"Italy",1817,NA,"2316",29.69
"Jordan",1817,NA,"979",31.7
"South Korea",1817,NA,"566",25.8
"Pakistan",1817,NA,"1019",25.8
"Saudi Arabia",1817,NA,"856",32.1
"Singapore",1817,NA,"1024",29.1
"Australia",1818,NA,"849",34.05
"Brazil",1818,NA,"1112",32
"Canada",1818,NA,"1472",39.03
"Egypt",1818,NA,"793",33
"Germany",1818,NA,"1860",38.37
"India",1818,NA,"1050",25.44
"Israel",1818,NA,"882",32
"Italy",1818,NA,"2495",29.69
"Jordan",1818,NA,"979",31.7
"South Korea",1818,NA,"565",25.8
"Pakistan",1818,NA,"1019",25.8
"Saudi Arabia",1818,NA,"856",32.1
"Singapore",1818,NA,"1024",29.1
"Australia",1819,NA,"851",34.05
"Brazil",1819,NA,"1112",32
"Canada",1819,NA,"1482",39.03
"Egypt",1819,NA,"793",33
"Germany",1819,NA,"1874",38.37
"India",1819,NA,"1050",25.44
"Israel",1819,NA,"882",32
"Italy",1819,NA,"2474",29.69
"Jordan",1819,NA,"979",31.7
"South Korea",1819,NA,"565",25.8
"Pakistan",1819,NA,"1019",25.8
"Saudi Arabia",1819,NA,"857",32.1
"Singapore",1819,NA,"1024",29.1
"Australia",1820,NA,"853",34.05
"Brazil",1820,NA,"1112",32
"Canada",1820,NA,"1491",39.03
"Egypt",1820,NA,"793",33
"Germany",1820,NA,"1887",38.37
"India",1820,NA,"1050",25.44
"Israel",1820,NA,"882",32
"Italy",1820,NA,"2474",29.69
"Jordan",1820,NA,"979",31.7
"South Korea",1820,NA,"564",25.8
"Pakistan",1820,NA,"1019",25.8
"Saudi Arabia",1820,NA,"858",32.1
"Singapore",1820,NA,"1024",30.08
"Australia",1821,NA,"861",34.05
"Brazil",1821,NA,"1114",32
"Canada",1821,NA,"1507",39.03
"Egypt",1821,NA,"797",33
"Germany",1821,NA,"1900",38.37
"India",1821,NA,"1050",25.44
"Israel",1821,NA,"882",32
"Italy",1821,NA,"2432",29.69
"Jordan",1821,NA,"983",31.7
"South Korea",1821,NA,"564",25.8
"Pakistan",1821,NA,"1019",25.8
"Saudi Arabia",1821,NA,"859",32.1
"Singapore",1821,NA,"1027",31.06
"Australia",1822,NA,"886",34.05
"Brazil",1822,NA,"1117",32
"Canada",1822,NA,"1522",39.03
"Egypt",1822,NA,"801",33
"Germany",1822,NA,"1913",38.37
"India",1822,NA,"1050",25.44
"Israel",1822,NA,"882",32
"Italy",1822,NA,"2460",29.69
"Jordan",1822,NA,"987",31.7
"South Korea",1822,NA,"563",25.8
"Pakistan",1822,NA,"1019",25.8
"Saudi Arabia",1822,NA,"860",32.1
"Singapore",1822,NA,"1029",32.04
"Australia",1823,NA,"916",34.05
"Brazil",1823,NA,"1119",32
"Canada",1823,NA,"1538",39.03
"Egypt",1823,NA,"804",33
"Germany",1823,NA,"1927",38.37
"India",1823,NA,"1051",25.44
"Israel",1823,NA,"882",32
"Italy",1823,NA,"2482",29.69
"Jordan",1823,NA,"991",31.7
"South Korea",1823,NA,"562",25.8
"Pakistan",1823,NA,"1019",25.8
"Saudi Arabia",1823,NA,"861",32.1
"Singapore",1823,NA,"1031",33.02
"Australia",1824,NA,"968",34.05
"Canada",1824,NA,"1553",39.04
"Egypt",1824,NA,"808",33
"Germany",1824,NA,"1941",38.37
"India",1824,NA,"1051",25.44
"Israel",1824,NA,"883",32
"Italy",1824,NA,"2547",29.69
"Jordan",1824,NA,"995",31.7
"South Korea",1824,NA,"562",25.8
"Pakistan",1824,NA,"1019",25.8
"Saudi Arabia",1824,NA,"862",32.1
"Singapore",1824,NA,"1034",34
"Australia",1825,NA,"1015",34.05
"Canada",1825,NA,"1569",39.04
"Egypt",1825,NA,"812",33
"Germany",1825,NA,"1954",38.37
"India",1825,NA,"1051",25.44
"Israel",1825,NA,"883",32
